"ID","direction","has_neighbour","n_neighbours","nearest_distance_m","mean_distance_m","proximity_pressure","neighbour_density_per_ha","distance_threshold_m","DGR"
"007_6","All",1,28,17.1489408200543,129.832791958772,0.32079753345239,2.02101515037327,210,3.30569134967919
"007_6","All",1,32,17.1489408200543,140.304400252497,0.339526981813668,2.10452817311597,220,3.30569134967919
"007_6","All",1,33,17.1489408200543,142.857113205089,0.343980453391797,1.98567603857563,230,3.30569134967919
"007_6","All",1,34,17.1489408200543,145.643074994728,0.348189565196967,1.87891252261265,240,3.30569134967919
"007_6","All",1,37,17.1489408200543,153.887878696756,0.360319948868673,1.88439452620804,250,3.30569134967919
"007_6","All",1,44,17.1489408200543,169.769779947965,0.387912858392728,2.07183949587083,260,3.30569134967919
"007_6","All",1,46,17.1489408200543,173.832162898409,0.395512208440622,2.00853974821048,270,3.30569134967919
"007_6","All",1,47,17.1489408200543,176.062886566868,0.399100602744032,1.90823528707119,280,3.30569134967919
"007_6","All",1,48,17.1489408200543,178.250416104635,0.402658507410037,1.8167508367208,290,3.30569134967919
"007_6","All",1,49,17.1489408200543,180.548298779751,0.406096745192432,1.73302049144508,300,3.30569134967919
"007_6","All",1,51,17.1489408200543,185.423629241698,0.412658232931982,1.68926162282761,310,3.30569134967919
"007_6","All",1,53,17.1489408200543,190.163095546473,0.419088709516061,1.6475023405997,320,3.30569134967919
"007_6","All",1,54,17.1489408200543,192.703863161064,0.422143408047027,1.57839612983698,330,3.30569134967919
"007_6","All",1,54,17.1489408200543,192.703863161064,0.422143408047027,1.48691469324608,340,3.30569134967919
"007_6","All",1,54,17.1489408200543,192.703863161064,0.422143408047027,1.40316194725916,350,3.30569134967919
"007_6","All",1,56,17.1489408200543,198.569600107839,0.427746664118929,1.37541308844848,360,3.30569134967919
"007_6","All",1,63,17.1489408200543,216.800203306721,0.44705012539642,1.46483000946522,370,3.30569134967919
"007_6","All",1,65,17.1489408200543,221.715297956116,0.452362048080644,1.4328353602456,380,3.30569134967919
"007_6","All",1,66,17.1489408200543,224.234668633966,0.454939409100718,1.38122633058055,390,3.30569134967919
"007_6","All",1,67,17.1489408200543,226.84927374231,0.457443081920563,1.33292264839462,400,3.30569134967919
"007_6","All",1,75,17.1489408200543,245.964629367978,0.477145239379079,1.42018093181346,410,3.30569134967919
"007_6","All",1,79,17.1489408200543,254.535580559838,0.48677866484337,1.42553747213829,420,3.30569134967919
"007_6","All",1,83,17.1489408200543,262.75023441418,0.496191290132881,1.42886536253405,430,3.30569134967919
"007_6","All",1,85,17.1489408200543,266.833948577952,0.500775349779985,1.39753823995982,440,3.30569134967919
"007_6","All",1,89,17.1489408200543,274.774750935717,0.509794522718062,1.39899159853617,450,3.30569134967919
"007_6","All",1,99,17.1489408200543,292.764763451176,0.531875944301199,1.48925702893172,460,3.30569134967919
"007_6","All",1,103,17.1489408200543,299.408089892314,0.540500077123315,1.4841972963753,470,3.30569134967919
"007_6","All",1,105,17.1489408200543,302.72502112747,0.544723590392959,1.450630991723,480,3.30569134967919
"007_6","All",1,108,17.1489408200543,307.78739128253,0.550909678860974,1.43179790536649,490,3.30569134967919
"007_6","All",1,117,17.1489408200543,322.254253254129,0.569060403932871,1.48969026734014,500,3.30569134967919
"008_1","All",0,0,NA,NA,0,0,10,2.949024696924
"008_1","All",1,1,17.4094344560157,17.4094344560157,0.0574401197538304,7.95774715459477,20,2.949024696924
"008_1","All",1,1,17.4094344560157,17.4094344560157,0.0574401197538304,3.53677651315323,30,2.949024696924
"008_1","All",1,2,17.4094344560157,26.0438714479161,0.0862765897256998,3.97887357729738,40,2.949024696924
"008_1","All",1,3,17.4094344560157,33.0852092385762,0.10747745560761,3.81971863420549,50,2.949024696924
"008_1","All",1,8,17.4094344560157,46.1593291169108,0.200354263920303,7.07355302630646,60,2.949024696924
"008_1","All",1,9,17.4094344560157,48.0565860353859,0.216168380646928,5.84650811357983,70,2.949024696924
"008_1","All",1,13,17.4094344560157,55.7839204823637,0.270887661389866,6.46566956310825,80,2.949024696924
"008_1","All",1,15,17.4094344560157,60.1703992776853,0.29344007768804,5.89462752192205,90,2.949024696924
"008_1","All",1,19,17.4094344560157,67.9710241093706,0.334613307226176,6.04788783749202,100,2.949024696924
"008_1","All",1,25,17.4094344560157,76.6390609463291,0.392307099327599,6.57665054098741,110,2.949024696924
"008_1","All",1,29,17.4094344560157,82.0090153461397,0.426942776559326,6.41040743009023,120,2.949024696924
"008_1","All",1,30,17.4094344560157,83.4378865261954,0.434950774900161,5.65047135237498,130,2.949024696924
"008_1","All",1,32,17.4094344560157,86.6903869139827,0.449714376380484,5.19689610095985,140,2.949024696924
"008_1","All",1,38,17.4094344560157,96.2361364598785,0.490506221218648,5.37590029999291,150,2.949024696924
"008_1","All",1,40,17.4094344560157,99.0869821276005,0.503556609694991,4.97359197162173,160,2.949024696924
"008_1","All",1,44,17.4094344560157,105.146238485566,0.527700841554138,4.84624048169093,170,2.949024696924
"008_1","All",1,46,17.4094344560157,108.204128091625,0.539098958719807,4.51921443347357,180,2.949024696924
"008_1","All",1,49,17.4094344560157,112.906007585594,0.555316280263299,4.32054970166364,190,2.949024696924
"008_1","All",1,50,17.4094344560157,114.578847709121,0.560404095606024,3.97887357729738,200,2.949024696924
"008_1","All",1,51,17.4094344560157,116.415534903589,0.56520601880407,3.68113473817989,210,2.949024696924
"008_1","All",1,51,17.4094344560157,116.415534903589,0.56520601880407,3.35409177590358,220,2.949024696924
"008_1","All",1,52,17.4094344560157,118.511644199945,0.56964231587431,3.12894406078584,230,2.949024696924
"008_1","All",1,53,17.4094344560157,120.770379820507,0.573840034604014,2.92889304995502,240,2.949024696924
"008_1","All",1,55,17.4094344560157,125.315585010932,0.581978690098323,2.80112699841736,250,2.949024696924
"008_1","All",1,57,17.4094344560157,129.87542652601,0.589814555403141,2.68397389237812,260,2.949024696924
"008_1","All",1,60,17.4094344560157,136.735795622251,0.601047364866428,2.61983445418758,270,2.949024696924
"008_1","All",1,63,17.4094344560157,143.284338386421,0.611986921991655,2.55784729969118,280,2.949024696924
"008_1","All",1,66,17.4094344560157,149.690830536997,0.622543445805488,2.4980324004911,290,2.949024696924
"008_1","All",1,68,17.4094344560157,153.943997187659,0.629339406013053,2.4050080289442,300,2.949024696924
"008_1","All",1,71,17.4094344560157,160.344649526064,0.639163210888436,2.35171716119138,310,2.949024696924
"008_1","All",1,76,17.4094344560157,170.525680252,0.655032375007166,2.36245618652032,320,2.949024696924
"008_1","All",1,79,17.4094344560157,176.332051573585,0.66430861221948,2.30913507883558,330,2.949024696924
"008_1","All",1,83,17.4094344560157,184.015211564701,0.676222783669149,2.28544295443379,340,2.949024696924
"008_1","All",1,87,17.4094344560157,191.411358405951,0.687821598294054,2.26064980391753,350,2.949024696924
"008_1","All",1,91,17.4094344560157,198.620655474127,0.699077243147322,2.23504626872878,360,2.949024696924
"008_1","All",1,98,17.4094344560157,210.371625212363,0.718354758486644,2.27862445916811,370,2.949024696924
"008_1","All",1,104,17.4094344560157,219.786118867121,0.734417142576239,2.29253657639295,380,2.949024696924
"008_1","All",1,110,17.4094344560157,228.762662145312,0.750028402966421,2.30204388430092,390,2.949024696924
"008_1","All",1,114,17.4094344560157,234.598596383642,0.760153168310071,2.26795793905951,400,2.949024696924
"008_1","All",1,120,17.4094344560157,243.112613134524,0.774972780364018,2.27228949090154,410,2.949024696924
"008_1","All",1,124,17.4094344560157,248.680316738638,0.784595077379007,2.23755248791327,420,2.949024696924
"008_1","All",1,127,17.4094344560157,252.843008975075,0.791655666486761,2.18633615713042,430,2.949024696924
"008_1","All",1,128,17.4094344560157,254.266235545312,0.793954432456501,2.10452817311597,440,2.949024696924
"008_1","All",1,129,17.4094344560157,255.747256656412,0.796200018963996,2.02775186754118,450,2.949024696924
"008_1","All",1,130,17.4094344560157,257.287609462715,0.798393034500641,1.95559003799115,460,2.949024696924
"008_1","All",1,130,17.4094344560157,257.287609462715,0.798393034500641,1.87325872358048,470,2.949024696924
"008_1","All",1,131,17.4094344560157,258.945556882076,0.800500610572866,1.80983485634013,480,2.949024696924
"008_1","All",1,132,17.4094344560157,260.683915547372,0.802548075306953,1.74997521767015,490,2.949024696924
"008_1","All",1,133,17.4094344560157,262.450122209942,0.804565874712331,1.69340859449777,500,2.949024696924
"008_2","All",0,0,NA,NA,0,0,10,3.06623208993021
"008_2","All",1,2,17.3356756850871,17.3725550705514,0.115124632210431,15.9154943091895,20,3.06623208993021
"008_2","All",1,2,17.3356756850871,17.3725550705514,0.115124632210431,7.07355302630646,30,3.06623208993021
"008_2","All",1,3,17.3356756850871,22.8325278192834,0.144752090637421,5.96831036594608,40,3.06623208993021
"008_2","All",1,5,17.3356756850871,32.9593022623692,0.186314976945146,6.36619772367581,50,3.06623208993021
"008_2","All",1,8,17.3356756850871,41.5510820770968,0.240318038419006,7.07355302630646,60,3.06623208993021
"008_2","All",1,10,17.3356756850871,46.4871835244153,0.270520881224264,6.49612012619981,70,3.06623208993021
"008_2","All",1,12,17.3356756850871,51.584444485253,0.296473644816265,5.96831036594608,80,3.06623208993021
"008_2","All",1,14,17.3356756850871,56.9073772658917,0.318988543780038,5.50165235379391,90,3.06623208993021
"008_2","All",1,18,17.3356756850871,65.4123467100166,0.361062605759943,5.72957795130823,100,3.06623208993021
"008_2","All",1,24,17.3356756850871,75.1494584070862,0.418579466184386,6.31358451934791,110,3.06623208993021
"008_2","All",1,27,17.3356756850871,79.4750483336741,0.444893291939577,5.96831036594608,120,3.06623208993021
"008_2","All",1,30,17.3356756850871,83.9117005074188,0.469131839715573,5.65047135237498,130,3.06623208993021
"008_2","All",1,32,17.3356756850871,87.2326055832368,0.483730271187187,5.19689610095985,140,3.06623208993021
"008_2","All",1,32,17.3356756850871,87.2326055832368,0.483730271187187,4.52707393683613,150,3.06623208993021
"008_2","All",1,38,17.3356756850871,97.671675597981,0.522870032368336,4.72491237304064,160,3.06623208993021
"008_2","All",1,42,17.3356756850871,104.09538105654,0.547102835998793,4.62595682343225,170,3.06623208993021
"008_2","All",1,44,17.3356756850871,107.317992712606,0.558539126295894,4.3227268494095,180,3.06623208993021
"008_2","All",1,47,17.3356756850871,112.257182414488,0.574782742038808,4.1442007342488,190,3.06623208993021
"008_2","All",1,49,17.3356756850871,115.784691468392,0.584849158744206,3.89929610575144,200,3.06623208993021
"008_2","All",1,49,17.3356756850871,115.784691468392,0.584849158744206,3.53677651315323,210,3.06623208993021
"008_2","All",1,50,17.3356756850871,117.678476848027,0.589600340305389,3.28832527049371,220,3.06623208993021
"008_2","All",1,51,17.3356756850871,119.738611953879,0.594089771499231,3.06877205961689,230,3.06623208993021
"008_2","All",1,51,17.3356756850871,119.738611953879,0.594089771499231,2.81836878391898,240,3.06623208993021
"008_2","All",1,52,17.3356756850871,122.097458577186,0.598215207248344,2.64833825304914,250,3.06623208993021
"008_2","All",1,54,17.3356756850871,127.032984638344,0.60604739906404,2.54271210856874,260,3.06623208993021
"008_2","All",1,59,17.3356756850871,138.670814891309,0.624963836587331,2.57617054661778,270,3.06623208993021
"008_2","All",1,63,17.3356756850871,147.296805304197,0.639535858192563,2.55784729969118,280,3.06623208993021
"008_2","All",1,65,17.3356756850871,151.468365197671,0.646606199044365,2.46018342472609,290,3.06623208993021
"008_2","All",1,67,17.3356756850871,155.767340773373,0.653375892049902,2.36964026381266,300,3.06623208993021
"008_2","All",1,69,17.3356756850871,160.109411248773,0.659921595143272,2.285471607355,310,3.06623208993021
"008_2","All",1,74,17.3356756850871,170.560080274594,0.675806488129539,2.30028628687505,320,3.06623208993021
"008_2","All",1,79,17.3356756850871,180.329208513574,0.691196254899964,2.30913507883558,330,3.06623208993021
"008_2","All",1,80,17.3356756850871,182.289199499754,0.694162483021736,2.20283658258679,340,3.06623208993021
"008_2","All",1,83,17.3356756850871,188.246424700468,0.702805818433621,2.15671188189834,350,3.06623208993021
"008_2","All",1,87,17.3356756850871,195.881433432096,0.714096124120389,2.13680247669674,360,3.06623208993021
"008_2","All",1,95,17.3356756850871,210.053094694563,0.736065148882834,2.20887064919358,370,3.06623208993021
"008_2","All",1,99,17.3356756850871,216.746623219793,0.74671191391046,2.18231847175868,380,3.06623208993021
"008_2","All",1,104,17.3356756850871,224.8951745999,0.759658024429359,2.17647785424814,390,3.06623208993021
"008_2","All",1,111,17.3356756850871,235.725667099349,0.777307295288685,2.20827483540005,400,3.06623208993021
"008_2","All",1,117,17.3356756850871,244.447399045763,0.792093418578291,2.215482253629,410,3.06623208993021
"008_2","All",1,123,17.3356756850871,252.796738006949,0.806530845161257,2.21950770978493,420,3.06623208993021
"008_2","All",1,125,17.3356756850871,255.625506448901,0.811186395371001,2.15190566646695,430,3.06623208993021
"008_2","All",1,126,17.3356756850871,257.080429620373,0.813464580834088,2.07164492041103,440,3.06623208993021
"008_2","All",1,128,17.3356756850871,260.013905671885,0.817961053394556,2.01203286081606,450,3.06623208993021
"008_2","All",1,129,17.3356756850871,261.556807144647,0.820139473894753,1.94054703769891,460,3.06623208993021
"008_2","All",1,129,17.3356756850871,261.556807144647,0.820139473894753,1.8588490410914,470,3.06623208993021
"008_2","All",1,130,17.3356756850871,263.160273709514,0.822267099696206,1.79601932308562,480,3.06623208993021
"008_2","All",1,130,17.3356756850871,263.160273709514,0.822267099696206,1.72346044164485,490,3.06623208993021
"008_2","All",1,131,17.3356756850871,264.897575651688,0.824304810268482,1.66794380360306,500,3.06623208993021
"008_3","All",0,0,NA,NA,0,0,10,2.93800924875002
"008_3","All",1,1,17.4394949533526,17.4394949533526,0.0573411100880395,7.95774715459477,20,2.93800924875002
"008_3","All",1,1,17.4394949533526,17.4394949533526,0.0573411100880395,3.53677651315323,30,2.93800924875002
"008_3","All",1,2,17.4394949533526,26.3434503128855,0.085711992452937,3.97887357729738,40,2.93800924875002
"008_3","All",1,4,17.4394949533526,37.2995718046594,0.12717895141841,5.09295817894065,50,2.93800924875002
"008_3","All",1,9,17.4394949533526,47.0293396334296,0.218790047089154,7.95774715459477,60,2.93800924875002
"008_3","All",1,10,17.4394949533526,49.1837054438688,0.23337304670984,6.49612012619981,70,2.93800924875002
"008_3","All",1,13,17.4394949533526,54.5002637098051,0.274967843246419,6.46566956310825,80,2.93800924875002
"008_3","All",1,14,17.4394949533526,56.9475343726697,0.286233918853229,5.50165235379391,90,2.93800924875002
"008_3","All",1,16,17.4394949533526,61.8676829198412,0.307027507209807,5.09295817894065,100,2.93800924875002
"008_3","All",1,18,17.4394949533526,66.332751866071,0.326630554266388,4.73518838951094,110,2.93800924875002
"008_3","All",1,20,17.4394949533526,71.0795944589222,0.344214191831841,4.42097064144154,120,2.93800924875002
"008_3","All",1,21,17.4394949533526,73.6974951360489,0.352147204918559,3.95532994666249,130,2.93800924875002
"008_3","All",1,22,17.4394949533526,76.5614152990167,0.359462293806057,3.5728660694099,140,2.93800924875002
"008_3","All",1,27,17.4394949533526,89.4984758269264,0.393624872861812,3.81971863420549,150,2.93800924875002
"008_3","All",1,29,17.4394949533526,93.9132092141673,0.406653900677378,3.60585417942575,160,2.93800924875002
"008_3","All",1,32,17.4394949533526,100.61276214687,0.424802527829568,3.52453853213886,170,2.93800924875002
"008_3","All",1,34,17.4394949533526,105.032852978206,0.436182629561413,3.34028892908916,180,2.93800924875002
"008_3","All",1,37,17.4394949533526,111.512655065974,0.45240501614467,3.26245589717459,190,2.93800924875002
"008_3","All",1,42,17.4394949533526,121.435180200527,0.478065744911616,3.3422538049298,200,2.93800924875002
"008_3","All",1,44,17.4394949533526,125.325693520937,0.487726748228901,3.17588095058657,210,2.93800924875002
"008_3","All",1,47,17.4394949533526,131.052628933426,0.50168069269627,3.09102575426408,220,2.93800924875002
"008_3","All",1,49,17.4394949533526,134.88804859688,0.510570967733963,2.94842805727897,230,2.93800924875002
"008_3","All",1,50,17.4394949533526,136.80211540805,0.514907643113139,2.76310665090096,240,2.93800924875002
"008_3","All",1,53,17.4394949533526,142.806892585709,0.527260001873968,2.69926783483854,250,2.93800924875002
"008_3","All",1,54,17.4394949533526,144.968637670237,0.531112955781428,2.54271210856874,260,2.93800924875002
"008_3","All",1,54,17.4394949533526,144.968637670237,0.531112955781428,2.35785100876882,270,2.93800924875002
"008_3","All",1,54,17.4394949533526,144.968637670237,0.531112955781428,2.19244054259244,280,2.93800924875002
"008_3","All",1,54,17.4394949533526,144.968637670237,0.531112955781428,2.0438446913109,290,2.93800924875002
"008_3","All",1,56,17.4394949533526,150.320099537097,0.537897187065846,1.98059484736581,300,2.93800924875002
"008_3","All",1,58,17.4394949533526,155.626594929383,0.544472195023159,1.92112106125493,310,2.93800924875002
"008_3","All",1,63,17.4394949533526,168.375773891866,0.560282930994513,1.95835183882606,320,2.93800924875002
"008_3","All",1,65,17.4394949533526,173.210484673357,0.566427642127557,1.89992126739636,330,2.93800924875002
"008_3","All",1,68,17.4394949533526,180.396457813527,0.575354243807913,1.87241109519877,340,2.93800924875002
"008_3","All",1,72,17.4394949533526,189.585044678039,0.586923246834162,1.87088259634555,350,2.93800924875002
"008_3","All",1,76,17.4394949533526,198.466376111835,0.598086581635416,1.86663204860865,360,2.93800924875002
"008_3","All",1,81,17.4394949533526,208.660971990956,0.6118376863952,1.88335286931242,370,2.93800924875002
"008_3","All",1,87,17.4394949533526,220.130240192391,0.62784074884552,1.91779502063641,380,2.93800924875002
"008_3","All",1,92,17.4394949533526,229.069285014883,0.640841617492939,1.92534579414259,390,2.93800924875002
"008_3","All",1,96,17.4394949533526,235.9267603373,0.651003319401212,1.90985931710274,400,2.93800924875002
"008_3","All",1,101,17.4394949533526,244.279589016042,0.663360100154104,1.9125103215088,410,2.93800924875002
"008_3","All",1,106,17.4394949533526,252.265044825813,0.675450281166344,1.91274648160328,420,2.93800924875002
"008_3","All",1,110,17.4394949533526,258.529148018742,0.684872916403669,1.89367698649091,430,2.93800924875002
"008_3","All",1,114,17.4394949533526,264.708132101361,0.694076305580211,1.87434540418141,440,2.93800924875002
"008_3","All",1,118,17.4394949533526,270.777598367114,0.703090381335862,1.85484279356481,450,2.93800924875002
"008_3","All",1,124,17.4394949533526,279.641578388117,0.716307720937731,1.86533203623771,460,2.93800924875002
"008_3","All",1,128,17.4394949533526,285.438091129781,0.724907895562286,1.84443935860232,470,2.93800924875002
"008_3","All",1,129,17.4394949533526,286.931542235828,0.726999537578319,1.78220378983112,480,2.93800924875002
"008_3","All",1,130,17.4394949533526,288.476841776375,0.729049472002681,1.72346044164485,490,2.93800924875002
"008_3","All",1,131,17.4394949533526,290.060132067438,0.731066056921749,1.66794380360306,500,2.93800924875002
"008_4","All",0,0,NA,NA,0,0,10,2.80172287248734
"008_4","All",1,2,17.4394949533526,17.6302538235548,0.113454643992334,15.9154943091895,20,2.80172287248734
"008_4","All",1,2,17.4394949533526,17.6302538235548,0.113454643992334,7.07355302630646,30,2.80172287248734
"008_4","All",1,3,17.4394949533526,23.4416346174999,0.141973600775234,5.96831036594608,40,2.80172287248734
"008_4","All",1,5,17.4394949533526,33.1043068581719,0.183999561384869,6.36619772367581,50,2.80172287248734
"008_4","All",1,11,17.4394949533526,44.3296304221191,0.296119177210571,9.72613541117138,60,2.80172287248734
"008_4","All",1,11,17.4394949533526,44.3296304221191,0.296119177210571,7.14573213881979,70,2.80172287248734
"008_4","All",1,11,17.4394949533526,44.3296304221191,0.296119177210571,5.4709511687839,80,2.80172287248734
"008_4","All",1,12,17.4394949533526,47.8938949383706,0.307600127408398,4.71570201753764,90,2.80172287248734
"008_4","All",1,13,17.4394949533526,51.3187059627709,0.31842071321408,4.13802852038928,100,2.80172287248734
"008_4","All",1,17,17.4394949533526,64.2524529600097,0.356069475425786,4.47212236787144,110,2.80172287248734
"008_4","All",1,20,17.4394949533526,71.755162996834,0.382345050277644,4.42097064144154,120,2.80172287248734
"008_4","All",1,22,17.4394949533526,76.5919249705333,0.39835963350749,4.14367899174165,130,2.80172287248734
"008_4","All",1,23,17.4394949533526,79.3172610851713,0.405539690752222,3.73526907256489,140,2.80172287248734
"008_4","All",1,24,17.4394949533526,82.2512611530036,0.41221823352809,3.3953054526271,150,2.80172287248734
"008_4","All",1,28,17.4394949533526,92.5765252405027,0.438109527101002,3.48151438013521,160,2.80172287248734
"008_4","All",1,31,17.4394949533526,99.5154559745106,0.456381805463528,3.41439670300952,170,2.80172287248734
"008_4","All",1,33,17.4394949533526,104.103076513359,0.467804648189109,3.24204513705713,180,2.80172287248734
"008_4","All",1,35,17.4394949533526,108.739800842681,0.478601737395751,3.08610692975974,190,2.80172287248734
"008_4","All",1,40,17.4394949533526,119.863727881729,0.503889796291556,3.18309886183791,200,2.80172287248734
"008_4","All",1,44,17.4394949533526,127.718166498175,0.52328583774959,3.17588095058657,210,2.80172287248734
"008_4","All",1,45,17.4394949533526,129.656762458115,0.527937974574501,2.95949274344433,220,2.80172287248734
"008_4","All",1,48,17.4394949533526,135.470617452454,0.541410322665746,2.88825605611001,230,2.80172287248734
"008_4","All",1,49,17.4394949533526,137.453900630436,0.545708597249584,2.70784451788294,240,2.80172287248734
"008_4","All",1,50,17.4394949533526,139.557500145885,0.549830033278326,2.54647908947033,250,2.80172287248734
"008_4","All",1,52,17.4394949533526,144.035246287003,0.557644222802354,2.44853758602916,260,2.80172287248734
"008_4","All",1,53,17.4394949533526,146.270329266494,0.561453824339359,2.31418710119903,270,2.80172287248734
"008_4","All",1,54,17.4394949533526,148.667924922356,0.565080422605781,2.19244054259244,280,2.80172287248734
"008_4","All",1,54,17.4394949533526,148.667924922356,0.565080422605781,2.0438446913109,290,2.80172287248734
"008_4","All",1,55,17.4394949533526,151.403419999749,0.568423560759561,1.94522708223428,300,2.80172287248734
"008_4","All",1,57,17.4394949533526,156.832899237312,0.574957019654621,1.88799828433674,310,2.80172287248734
"008_4","All",1,62,17.4394949533526,169.65801371659,0.590787412304305,1.92726688900342,320,2.80172287248734
"008_4","All",1,66,17.4394949533526,179.126027645775,0.603062978900165,1.92915082535631,330,2.80172287248734
"008_4","All",1,66,17.4394949533526,179.126027645775,0.603062978900165,1.8173401806341,340,2.80172287248734
"008_4","All",1,68,17.4394949533526,184.012597684633,0.608855647961358,1.76694467432635,350,2.80172287248734
"008_4","All",1,73,17.4394949533526,195.77727340842,0.622910967747206,1.79294920458462,360,2.80172287248734
"008_4","All",1,79,17.4394949533526,208.604798049017,0.639365118374439,1.8368503293294,370,2.80172287248734
"008_4","All",1,82,17.4394949533526,214.701844844413,0.647360128776782,1.80757691600214,380,2.80172287248734
"008_4","All",1,86,17.4394949533526,222.627162963704,0.657747718583444,1.79977976408981,390,2.80172287248734
"008_4","All",1,93,17.4394949533526,235.674246720418,0.675426514986056,1.85017621344328,400,2.80172287248734
"008_4","All",1,98,17.4394949533526,244.359929609054,0.687744607881691,1.85570308423626,410,2.80172287248734
"008_4","All",1,105,17.4394949533526,255.645530286915,0.704668130753978,1.89470170347494,420,2.80172287248734
"008_4","All",1,107,17.4394949533526,258.844246893874,0.709354432393584,1.84203125049571,430,2.80172287248734
"008_4","All",1,112,17.4394949533526,266.81333525509,0.720787173387187,1.84146215147647,440,2.80172287248734
"008_4","All",1,117,17.4394949533526,274.559776174214,0.731946200029428,1.83912378683968,450,2.80172287248734
"008_4","All",1,122,17.4394949533526,281.955034277868,0.742935385763757,1.83524603565324,460,2.80172287248734
"008_4","All",1,126,17.4394949533526,287.752930711965,0.751545556678246,1.81561999362416,470,2.80172287248734
"008_4","All",1,127,17.4394949533526,289.207903479194,0.753661804399708,1.75457272332211,480,2.80172287248734
"008_4","All",1,128,17.4394949533526,290.70752720246,0.755740116271523,1.69694566561954,490,2.80172287248734
"008_4","All",1,129,17.4394949533526,292.259268197125,0.757777265249649,1.64247901270836,500,2.80172287248734
"008_5","All",0,0,NA,NA,0,0,10,2.37866259207391
"008_5","All",1,1,17.6865108928584,17.6865108928584,0.056540264275855,7.95774715459477,20,2.37866259207391
"008_5","All",1,1,17.6865108928584,17.6865108928584,0.056540264275855,3.53677651315323,30,2.37866259207391
"008_5","All",1,2,17.6865108928584,26.3376132918296,0.0851209074991476,3.97887357729738,40,2.37866259207391
"008_5","All",1,2,17.6865108928584,26.3376132918296,0.0851209074991476,2.54647908947033,50,2.37866259207391
"008_5","All",1,5,17.6865108928584,41.8804830093513,0.142563199151417,4.42097064144154,60,2.37866259207391
"008_5","All",1,6,17.6865108928584,45.2008219671511,0.158743769983923,3.89767207571989,70,2.37866259207391
"008_5","All",1,8,17.6865108928584,52.6344721328968,0.185450218108106,3.97887357729738,80,2.37866259207391
"008_5","All",1,8,17.6865108928584,52.6344721328968,0.185450218108106,3.14380134502509,90,2.37866259207391
"008_5","All",1,11,17.6865108928584,64.7053086252275,0.216432582515529,3.5014087480217,100,2.37866259207391
"008_5","All",1,14,17.6865108928584,73.8343159828043,0.244400567250627,3.68292430295295,110,2.37866259207391
"008_5","All",1,15,17.6865108928584,76.9107462671699,0.252735236197414,3.31572798108115,120,2.37866259207391
"008_5","All",1,15,17.6865108928584,76.9107462671699,0.252735236197414,2.82523567618749,130,2.37866259207391
"008_5","All",1,15,17.6865108928584,76.9107462671699,0.252735236197414,2.43604504732493,140,2.37866259207391
"008_5","All",1,16,17.6865108928584,81.4749824538501,0.259404636195217,2.26353696841807,150,2.37866259207391
"008_5","All",1,19,17.6865108928584,92.8408460792766,0.278958742548853,2.36245618652032,160,2.37866259207391
"008_5","All",1,20,17.6865108928584,96.4342217530517,0.285030079806434,2.20283658258679,170,2.37866259207391
"008_5","All",1,22,17.6865108928584,103.538883463878,0.296487729251048,2.16136342470475,180,2.37866259207391
"008_5","All",1,24,17.6865108928584,110.269996260211,0.30734272048033,2.11618760897811,190,2.37866259207391
"008_5","All",1,29,17.6865108928584,125.165539443656,0.332772111648117,2.30774667483248,200,2.37866259207391
"008_5","All",1,30,17.6865108928584,127.674299946786,0.337761425671611,2.16537337539994,210,2.37866259207391
"008_5","All",1,34,17.6865108928584,137.739073575571,0.356524206582346,2.23606118393572,220,2.37866259207391
"008_5","All",1,36,17.6865108928584,142.520130890487,0.365460836674546,2.16619204208251,230,2.37866259207391
"008_5","All",1,38,17.6865108928584,147.268505581539,0.374054150794318,2.09996105468473,240,2.37866259207391
"008_5","All",1,43,17.6865108928584,158.605953698903,0.394482010759109,2.18997201694448,250,2.37866259207391
"008_5","All",1,45,17.6865108928584,162.96427873534,0.402274240712444,2.11892675714062,260,2.37866259207391
"008_5","All",1,50,17.6865108928584,173.216682714078,0.421110128522007,2.18319537848965,270,2.37866259207391
"008_5","All",1,53,17.6865108928584,179.024853742577,0.431987979588334,2.15183979180369,280,2.37866259207391
"008_5","All",1,54,17.6865108928584,180.982451484304,0.435500015471273,2.0438446913109,290,2.37866259207391
"008_5","All",1,54,17.6865108928584,180.982451484304,0.435500015471273,1.90985931710274,300,2.37866259207391
"008_5","All",1,54,17.6865108928584,180.982451484304,0.435500015471273,1.78862995358217,310,2.37866259207391
"008_5","All",1,54,17.6865108928584,180.982451484304,0.435500015471273,1.67858729042233,320,2.37866259207391
"008_5","All",1,54,17.6865108928584,180.982451484304,0.435500015471273,1.57839612983698,330,2.37866259207391
"008_5","All",1,54,17.6865108928584,180.982451484304,0.435500015471273,1.48691469324608,340,2.37866259207391
"008_5","All",1,57,17.6865108928584,189.651419751288,0.444178767885478,1.48111538877356,350,2.37866259207391
"008_5","All",1,59,17.6865108928584,195.298934154831,0.449792983003052,1.4490959324725,360,2.37866259207391
"008_5","All",1,64,17.6865108928584,208.649307586148,0.463447625915041,1.48808127945673,370,2.37866259207391
"008_5","All",1,68,17.6865108928584,218.371031278506,0.474145479523593,1.49896622302616,380,2.37866259207391
"008_5","All",1,74,17.6865108928584,231.911469194997,0.489716279584486,1.54864770398425,390,2.37866259207391
